dataset,best_dev_acc,best_dev_f1,best_epoch,final_train_acc,final_train_f1,final_dev_acc,final_dev_f1,fine_tune_mode,lr,epochs,batch_size,hidden_dropout_prob,pooling_config,use_simple_classifier,use_rdrop,rdrop_alpha,weight_decay,max_grad_norm,unuse_schedule,warmup_ratio,run_group,filename,prediction_prefix,checkpoint_path,path
cfimdb,0.8693877551020408,0.8688963210702341,9,0.8898652606912713,0.8898643157582613,0.8693877551020408,0.8688963210702341,last-linear-layer,0.001,10,8,0.2,,True,,,0,,True,,base_model,base-linear-last-linear-layer-cfimdb-summary.json,base-linear-,checkpoints/base-linear-cfimdb.pt,runs/base_model/base-linear-last-linear-layer-cfimdb-summary.json
cfimdb,0.8693877551020408,0.8685974792169482,8,0.8699472759226714,0.8699043698212907,0.8693877551020408,0.8692112638462565,last-linear-layer,0.001,10,8,0.2,,True,,,0.01,1.0,False,0.06,no-Rdrop-simple,no-Rdrop-simple-linear-last-linear-layer-cfimdb-summary.json,no-Rdrop-simple-linear-,checkpoints/no-Rdrop-simple-linear-cfimdb.pt,runs/no-Rdrop-simple/no-Rdrop-simple-linear-last-linear-layer-cfimdb-summary.json
cfimdb,0.8653061224489796,0.8652971459989003,9,0.8869361452841242,0.8868912720976774,0.8653061224489796,0.8652971459989003,last-linear-layer,0.001,10,8,0.2,last,True,False,1.0,0,,True,,base_model,base-linear-seed0-last-linear-layer-cfimdb-summary.json,base-linear-seed0-,checkpoints/cfimdb.pt,runs/base_model/base-linear-seed0-last-linear-layer-cfimdb-summary.json
cfimdb,0.8653061224489796,0.8652971459989003,7,0.885178676039836,0.8850988246542374,0.8612244897959184,0.8605531003080219,last-linear-layer,0.001,10,8,0.2,mean,True,True,2.0,0.01,1.0,False,0.06,Rdrop-mean-simple,Rdrop-mean-simple-linear-RdropAlpha2.0-last-linear-layer-cfimdb-summary.json,Rdrop-mean-simple-linear-RdropAlpha2.0-,checkpoints/cfimdb.pt,runs/Rdrop-mean-simple/Rdrop-mean-simple-linear-RdropAlpha2.0-last-linear-layer-cfimdb-summary.json
cfimdb,0.8653061224489796,0.864982214725873,8,0.8769771528998243,0.8768300091259937,0.8489795918367347,0.847751969231286,last-linear-layer,0.001,10,8,0.2,,False,,,0.01,1.0,False,0.06,no-Rdrop-mlp,no-Rdrop-mlp-linear-last-linear-layer-cfimdb-summary.json,no-Rdrop-mlp-linear-,checkpoints/no-Rdrop-linear-cfimdb.pt,runs/no-Rdrop-mlp/no-Rdrop-mlp-linear-last-linear-layer-cfimdb-summary.json
cfimdb,0.8653061224489796,0.8648648648648649,7,0.885178676039836,0.8851123973616906,0.8612244897959184,0.8605531003080219,last-linear-layer,0.001,10,8,0.2,last,True,False,1.0,0,,True,,base_model,base-linear-seed2-last-linear-layer-cfimdb-summary.json,base-linear-seed2-,checkpoints/cfimdb.pt,runs/base_model/base-linear-seed2-last-linear-layer-cfimdb-summary.json
cfimdb,0.8653061224489796,0.8647292074486774,9,0.8799062683069713,0.879747629299606,0.8653061224489796,0.8647292074486774,last-linear-layer,0.001,10,8,0.2,mean,True,True,0.5,0.01,1.0,False,0.06,Rdrop-mean-simple,Rdrop-mean-simple-linear-RdropAlpha0.5-last-linear-layer-cfimdb-summary.json,Rdrop-mean-simple-linear-RdropAlpha0.5-,checkpoints/cfimdb.pt,runs/Rdrop-mean-simple/Rdrop-mean-simple-linear-RdropAlpha0.5-last-linear-layer-cfimdb-summary.json
cfimdb,0.8612244897959184,0.8611111111111112,7,0.8787346221441125,0.8785944610606136,0.8571428571428571,0.8561844863731656,last-linear-layer,0.001,10,8,0.2,mean,True,True,1.0,0.01,1.0,False,0.06,Rdrop-mean-simple,Rdrop-mean-simple-linear-RdropAlpha1.0-last-linear-layer-cfimdb-summary.json,Rdrop-mean-simple-linear-RdropAlpha1.0-,checkpoints/cfimdb.pt,runs/Rdrop-mean-simple/Rdrop-mean-simple-linear-RdropAlpha1.0-last-linear-layer-cfimdb-summary.json
cfimdb,0.8612244897959184,0.8610369678366475,5,0.8939660222612771,0.893600872497158,0.8489795918367347,0.8472594314984245,last-linear-layer,0.001,10,8,0.2,last_mean,False,True,2.0,0.01,1.0,False,0.06,Rdrop-last-mean-mlp,Rdrop-last-mean-mlp-linear-RdropAlpha2.0-last-linear-layer-cfimdb-summary.json,Rdrop-last-mean-mlp-linear-RdropAlpha2.0-,checkpoints/cfimdb.pt,runs/Rdrop-last-mean-mlp/Rdrop-last-mean-mlp-linear-RdropAlpha2.0-last-linear-layer-cfimdb-summary.json
cfimdb,0.8367346938775511,0.8355263157894737,4,0.8640890451083773,0.8628072100834747,0.7959183673469388,0.7900383929795695,last-linear-layer,0.001,10,8,0.2,last,True,False,1.0,0,,True,,base_model,base-linear-seed1-last-linear-layer-cfimdb-summary.json,base-linear-seed1-,checkpoints/cfimdb.pt,runs/base_model/base-linear-seed1-last-linear-layer-cfimdb-summary.json
